00692,富邦公司治理,115,1,9933,中鼎,0.04%,5663316,2265.3264,FALSE
00692,富邦公司治理,115,1,9941,裕融,0.06%,5663316,3397.9896,FALSE
00692,富邦公司治理,115,1,4766,南寶,0.05%,5663316,2831.658,FALSE
00692,富邦公司治理,115,1,1707,葡萄王,0.02%,5663316,1132.6632,FALSE
00692,富邦公司治理,115,1,6472,保瑞,0.07%,5663316,3964.3212,FALSE
00692,富邦公司治理,115,1,8926,台汽電,0.04%,5663316,2265.3264,FALSE
00692,富邦公司治理,115,1,2303,聯電,0.92%,5663316,52102.5072,TRUE,47217677,半導體業,1358834.17,FALSE,0
00692,富邦公司治理,115,1,2330,台積電,59.34%,5663316,3360611.714,TRUE,22099131,半導體業,12140434.02,FALSE,0
00692,富邦公司治理,115,1,2379,瑞昱,0.32%,5663316,18122.6112,FALSE
00692,富邦公司治理,115,1,2454,聯發科,3.10%,5663316,175562.796,FALSE
00692,富邦公司治理,115,1,3034,聯詠,0.30%,5663316,16989.948,FALSE
00692,富邦公司治理,115,1,3592,瑞鼎,0.02%,5663316,1132.6632,FALSE
00692,富邦公司治理,115,1,3711,日月光投控,1.89%,5663316,107036.6724,FALSE
00692,富邦公司治理,115,1,4961,天鈺,0.02%,5663316,1132.6632,FALSE
00692,富邦公司治理,115,1,6789,采鈺,0.13%,5663316,7362.3108,TRUE,80601119,電子業,34550.86,FALSE,0
00692,富邦公司治理,115,1,8131,福懋科,0.03%,5663316,1698.9948,TRUE,23826736,半導體業,114105.83,FALSE,0
00692,富邦公司治理,115,1,2301,光寶科,0.42%,5663316,23785.9272,FALSE
00692,富邦公司治理,115,1,2353,宏碁,0.11%,5663316,6229.6476,FALSE
00692,富邦公司治理,115,1,2356,英業達,0.19%,5663316,10760.3004,FALSE
00692,富邦公司治理,115,1,2357,華碩,0.53%,5663316,30015.5748,FALSE
00692,富邦公司治理,115,1,2362,藍天,0.03%,5663316,1698.9948,FALSE
00692,富邦公司治理,115,1,2382,廣達,1.39%,5663316,78720.0924,TRUE,22822281,電子業,28882.28,FALSE,0
00692,富邦公司治理,115,1,2395,研華,0.36%,5663316,20387.9376,FALSE
00692,富邦公司治理,115,1,3005,神基,0.08%,5663316,4530.6528,FALSE
00692,富邦公司治理,115,1,3231,緯創,0.50%,5663316,28316.58,FALSE
00692,富邦公司治理,115,1,3706,神達,0.13%,5663316,7362.3108,FALSE
00692,富邦公司治理,115,1,6414,樺漢,0.05%,5663316,2831.658,FALSE
00692,富邦公司治理,115,1,6669,緯穎,0.80%,5663316,45306.528,FALSE
00692,富邦公司治理,115,1,8210,勤誠,0.14%,5663316,7928.6424,FALSE
00692,富邦公司治理,115,1,6176,瑞儀,0.05%,5663316,2831.658,FALSE
00692,富邦公司治理,115,1,2412,中華電,1.33%,5663316,75322.1028,FALSE
00692,富邦公司治理,115,1,2439,美律,0.03%,5663316,1698.9948,FALSE
00692,富邦公司治理,115,1,3045,台灣大,0.52%,5663316,29449.2432,FALSE
00692,富邦公司治理,115,1,4904,遠傳,0.42%,5663316,23785.9272,FALSE
00692,富邦公司治理,115,1,2308,台達電,4.66%,5663316,263910.5256,FALSE
00692,富邦公司治理,115,1,2383,台光電,1.20%,5663316,67959.792,FALSE
00692,富邦公司治理,115,1,2385,群光,0.12%,5663316,6795.9792,FALSE
00692,富邦公司治理,115,1,2467,志聖,0.08%,5663316,4530.6528,FALSE
00692,富邦公司治理,115,1,3023,信邦,0.08%,5663316,4530.6528,FALSE
00692,富邦公司治理,115,1,3037,欣興,0.90%,5663316,50969.844,TRUE,23535435,電子業,561464.98,FALSE,0
00692,富邦公司治理,115,1,3042,晶技,0.04%,5663316,2265.3264,FALSE
00692,富邦公司治理,115,1,4958,臻鼎-KY,0.29%,5663316,16423.6164,FALSE
00692,富邦公司治理,115,1,2347,聯強,0.16%,5663316,9061.3056,FALSE
00692,富邦公司治理,115,1,3036,文曄,0.35%,5663316,19821.606,FALSE
00692,富邦公司治理,115,1,3702,大聯大,0.19%,5663316,10760.3004,FALSE
00692,富邦公司治理,115,1,5434,崇越,0.08%,5663316,4530.6528,FALSE
00692,富邦公司治理,115,1,6214,精誠,0.04%,5663316,2265.3264,FALSE
00692,富邦公司治理,115,1,2317,鴻海,3.39%,5663316,191986.4124,FALSE
00692,富邦公司治理,115,1,3665,貿聯-KY,0.44%,5663316,24918.5904,FALSE
00692,富邦公司治理,115,1,6409,旭隼,0.08%,5663316,4530.6528,FALSE
00692,富邦公司治理,115,1,6806,森崴能源,0.01%,5663316,566.3316,FALSE
00692,富邦公司治理,115,1,9930,中聯資源,0.02%,5663316,1132.6632,TRUE,86119908,非金屬製品加工業,118716.97,TRUE,15845.04
00692,富邦公司治理,115,1,8454,富邦媒,0.06%,5663316,3397.9896,FALSE
00692,富邦公司治理,115,1,9904,寶成,0.11%,5663316,6229.6476,FALSE
00692,富邦公司治理,115,1,9910,豐泰,0.10%,5663316,5663.316,FALSE
00850,元大台灣ESG永續,115,1,1102,亞泥,0.18%,3796275,6833.295,TRUE,03244509,水泥業,2613336.57,TRUE,427140
00850,元大台灣ESG永續,115,1,1216,統一,0.94%,3796275,35684.985,TRUE,73251209,食品業,77704.32,FALSE,0
00850,元大台灣ESG永續,115,1,1402,遠東新,0.25%,3796275,9490.6875,TRUE,03522600,石化業,567167.5,TRUE,177996.869
00850,元大台灣ESG永續,115,1,1476,儒鴻,0.20%,3796275,7592.55,FALSE
00850,元大台灣ESG永續,115,1,1503,士電,0.17%,3796275,6453.6675,FALSE
00850,元大台灣ESG永續,115,1,1504,東元,0.12%,3796275,4555.53,FALSE
00850,元大台灣ESG永續,115,1,1590,亞德客-KY,0.39%,3796275,14805.4725,FALSE
00850,元大台灣ESG永續,115,1,2049,上銀,0.16%,3796275,6074.04,TRUE,23503047,金屬加工用機械設備製造業,34972.32,FALSE,0
00850,元大台灣ESG永續,115,1,2371,大同,0.04%,3796275,1518.51,FALSE
00850,元大台灣ESG永續,115,1,1605,華新,0.21%,3796275,7972.1775,TRUE,35412204,鋼鐵業,309184.27,FALSE,0
00850,元大台灣ESG永續,115,1,2105,正新,0.13%,3796275,4935.1575,TRUE,59504506,石化業,73208.07,FALSE,0
00850,元大台灣ESG永續,115,1,2201,裕隆,0.03%,3796275,1138.8825,FALSE
00850,元大台灣ESG永續,115,1,2207,和泰車,0.38%,3796275,14425.845,FALSE
00850,元大台灣ESG永續,115,1,2603,長榮,0.50%,3796275,18981.375,FALSE
00850,元大台灣ESG永續,115,1,2606,裕民,0.06%,3796275,2277.765,FALSE
00850,元大台灣ESG永續,115,1,2609,陽明,0.21%,3796275,7972.1775,FALSE
00850,元大台灣ESG永續,115,1,2610,華航,0.12%,3796275,4555.53,FALSE
00850,元大台灣ESG永續,115,1,2615,萬海,0.21%,3796275,7972.1775,FALSE
00850,元大台灣ESG永續,115,1,2618,長榮航,0.21%,3796275,7972.1775,FALSE
00850,元大台灣ESG永續,115,1,2633,台灣高鐵,0.26%,3796275,9870.315,FALSE
00850,元大台灣ESG永續,115,1,2801,彰銀,0.35%,3796275,13286.9625,FALSE
00850,元大台灣ESG永續,115,1,2834,臺企銀,0.24%,3796275,9111.06,FALSE
00850,元大台灣ESG永續,115,1,2845,遠東銀,0.07%,3796275,2657.3925,FALSE
00850,元大台灣ESG永續,115,1,2880,華南金,0.71%,3796275,26953.5525,FALSE
00850,元大台灣ESG永續,115,1,2881,富邦金,1.59%,3796275,60360.7725,FALSE
00850,元大台灣ESG永續,115,1,2882,國泰金,1.36%,3796275,51629.34,FALSE
00850,元大台灣ESG永續,115,1,2883,凱基金,0.54%,3796275,20499.885,FALSE
00850,元大台灣ESG永續,115,1,2884,玉山金,1.05%,3796275,39860.8875,FALSE
00850,元大台灣ESG永續,115,1,2885,元大金,1.10%,3796275,41759.025,FALSE
00850,元大台灣ESG永續,115,1,2886,兆豐金,1.04%,3796275,39481.26,FALSE
00850,元大台灣ESG永續,115,1,2887,台新新光金,1.07%,3796275,40620.1425,FALSE
00850,元大台灣ESG永續,115,1,2890,永豐金,0.83%,3796275,31509.0825,FALSE
00850,元大台灣ESG永續,115,1,2891,中信金,2.08%,3796275,78962.52,FALSE
00850,元大台灣ESG永續,115,1,2892,第一金,0.70%,3796275,26573.925,FALSE
00850,元大台灣ESG永續,115,1,5876,上海商銀,0.34%,3796275,12907.335,FALSE
00850,元大台灣ESG永續,115,1,5880,合庫金,0.56%,3796275,21259.14,FALSE
00850,元大台灣ESG永續,115,1,6005,群益證,0.10%,3796275,3796.275,FALSE
00850,元大台灣ESG永續,115,1,2912,統一超,0.41%,3796275,15564.7275,FALSE
00850,元大台灣ESG永續,115,1,5871,中租-KY,0.29%,3796275,11009.1975,FALSE
00850,元大台灣ESG永續,115,1,9917,中保科,0.06%,3796275,2277.765,FALSE
00850,元大台灣ESG永續,115,1,1717,長興,0.11%,3796275,4175.9025,TRUE,75339004,石化業,34901.84,FALSE,0
00850,元大台灣ESG永續,115,1,1722,台肥,0.09%,3796275,3416.6475,TRUE,03795101,石化業,423762.94,FALSE,0
00850,元大台灣ESG永續,115,1,6446,藥華藥,0.45%,3796275,17083.2375,FALSE
00850,元大台灣ESG永續,115,1,6505,台塑化,0.15%,3796275,5694.4125,TRUE,86522210,石化業,23444689.44,TRUE,7645958
00850,元大台灣ESG永續,115,1,2303,聯電,1.51%,3796275,57323.7525,TRUE,47217677,半導體業,1358834.17,FALSE,0
00850,元大台灣ESG永續,115,1,2330,台積電,31.39%,3796275,1191650.723,TRUE,22099131,半導體業,12140434.02,FALSE,0
00850,元大台灣ESG永續,115,1,2379,瑞昱,0.53%,3796275,20120.2575,FALSE
00850,元大台灣ESG永續,115,1,2449,京元電子,0.65%,3796275,24675.7875,TRUE,22507241,半導體業,304252.15,FALSE,0
00850,元大台灣ESG永續,115,1,2451,創見,0.09%,3796275,3416.6475,FALSE
00850,元大台灣ESG永續,115,1,2454,聯發科,5.03%,3796275,190952.6325,FALSE
00850,元大台灣ESG永續,115,1,3034,聯詠,0.50%,3796275,18981.375,FALSE
00850,元大台灣ESG永續,115,1,3443,創意,0.41%,3796275,15564.7275,FALSE
00850,元大台灣ESG永續,115,1,3532,台勝科,0.02%,3796275,759.255,TRUE,89406518,半導體業,289749.24,FALSE,0
00850,元大台灣ESG永續,115,1,3661,世芯-KY,0.46%,3796275,17462.865,FALSE
00850,元大台灣ESG永續,115,1,3711,日月光投控,2.47%,3796275,93767.9925,FALSE
00850,元大台灣ESG永續,115,1,5269,祥碩,0.09%,3796275,3416.6475,FALSE
00850,元大台灣ESG永續,115,1,6239,力成,0.30%,3796275,11388.825,TRUE,16082267,半導體業,304128.01,FALSE,0
00850,元大台灣ESG永續,115,1,6415,矽力*-KY,0.21%,3796275,7972.1775,FALSE
00850,元大台灣ESG永續,115,1,2301,光寶科,0.63%,3796275,23916.5325,FALSE
00850,元大台灣ESG永續,115,1,2324,仁寶,0.38%,3796275,14425.845,FALSE
00850,元大台灣ESG永續,115,1,2353,宏碁,0.18%,3796275,6833.295,FALSE
00850,元大台灣ESG永續,115,1,2356,英業達,0.24%,3796275,9111.06,FALSE
00850,元大台灣ESG永續,115,1,2357,華碩,0.86%,3796275,32647.965,FALSE
00850,元大台灣ESG永續,115,1,2376,技嘉,0.28%,3796275,10629.57,FALSE
00850,元大台灣ESG永續,115,1,2377,微星,0.13%,3796275,4935.1575,FALSE
00850,元大台灣ESG永續,115,1,2382,廣達,1.75%,3796275,66434.8125,TRUE,22822281,電子業,28882.28,FALSE,0
00850,元大台灣ESG永續,115,1,2395,研華,0.47%,3796275,17842.4925,FALSE
00850,元大台灣ESG永續,115,1,3017,奇鋐,1.48%,3796275,56184.87,FALSE
00850,元大台灣ESG永續,115,1,3231,緯創,0.86%,3796275,32647.965,FALSE
00850,元大台灣ESG永續,115,1,4938,和碩,0.34%,3796275,12907.335,FALSE
00850,元大台灣ESG永續,115,1,6669,緯穎,0.78%,3796275,29610.945,FALSE
00850,元大台灣ESG永續,115,1,2409,友達,0.20%,3796275,7592.55,TRUE,84149738,光電業,1844521.3,FALSE,0
00850,元大台灣ESG永續,115,1,3008,大立光,0.48%,3796275,18222.12,TRUE,22480876,光電業,164740.89,FALSE,0
00850,元大台灣ESG永續,115,1,3481,群創,0.40%,3796275,15185.1,TRUE,12800225,光電業,2196864.38,FALSE,0
00850,元大台灣ESG永續,115,1,2345,智邦,1.72%,3796275,65295.93,FALSE
00850,元大台灣ESG永續,115,1,2412,中華電,1.23%,3796275,46694.1825,FALSE
00850,元大台灣ESG永續,115,1,2498,宏達電,0.06%,3796275,2277.765,FALSE
00850,元大台灣ESG永續,115,1,3045,台灣大,0.42%,3796275,15944.355,FALSE
00850,元大台灣ESG永續,115,1,4904,遠傳,0.37%,3796275,14046.2175,FALSE
00850,元大台灣ESG永續,115,1,2059,川湖,0.41%,3796275,15564.7275,FALSE
00850,元大台灣ESG永續,115,1,2308,台達電,6.12%,3796275,232332.03,FALSE
00850,元大台灣ESG永續,115,1,2327,國巨*,0.87%,3796275,33027.5925,TRUE,22636630,電子業,71431.7,FALSE,0
00850,元大台灣ESG永續,115,1,2368,金像電,0.61%,3796275,23157.2775,TRUE,30955404,電子業,88184.89,FALSE,0
00850,元大台灣ESG永續,115,1,2383,台光電,1.66%,3796275,63018.165,FALSE
00850,元大台灣ESG永續,115,1,2385,群光,0.20%,3796275,7592.55,FALSE
00850,元大台灣ESG永續,115,1,2492,華新科,0.08%,3796275,3037.02,TRUE,19004316,電子業,59019.74,FALSE,0
00850,元大台灣ESG永續,115,1,3037,欣興,1.31%,3796275,49731.2025,TRUE,23535435,電子業,561464.98,FALSE,0
00850,元大台灣ESG永續,115,1,3533,嘉澤,0.39%,3796275,14805.4725,FALSE
00850,元大台灣ESG永續,115,1,3653,健策,0.73%,3796275,27712.8075,FALSE
00850,元大台灣ESG永續,115,1,4958,臻鼎-KY,0.35%,3796275,13286.9625,FALSE
00850,元大台灣ESG永續,115,1,8046,南電,0.26%,3796275,9870.315,TRUE,16096804,電子業,427914.3,FALSE,0
00850,元大台灣ESG永續,115,1,3036,文曄,0.28%,3796275,10629.57,FALSE
00850,元大台灣ESG永續,115,1,3702,大聯大,0.22%,3796275,8351.805,FALSE
00850,元大台灣ESG永續,115,1,2317,鴻海,5.25%,3796275,199304.4375,FALSE
00850,元大台灣ESG永續,115,1,2354,鴻準,0.11%,3796275,4175.9025,FALSE
00850,元大台灣ESG永續,115,1,2360,致茂,1.24%,3796275,47073.81,FALSE
00850,元大台灣ESG永續,115,1,2474,可成,0.12%,3796275,4555.53,TRUE,69905810,鋁製造業,9954.73,FALSE,0
00850,元大台灣ESG永續,115,1,3665,貿聯-KY,0.71%,3796275,26953.5525,FALSE
00850,元大台灣ESG永續,115,1,6409,旭隼,0.11%,3796275,4175.9025,FALSE
00850,元大台灣ESG永續,115,1,8454,富邦媒,0.03%,3796275,1138.8825,FALSE
00850,元大台灣ESG永續,115,1,9904,寶成,0.17%,3796275,6453.6675,FALSE
00850,元大台灣ESG永續,115,1,9910,豐泰,0.08%,3796275,3037.02,FALSE
00850,元大台灣ESG永續,115,1,9921,巨大,0.05%,3796275,1898.1375,TRUE,56054251,自行車業,18582.97,FALSE,0
00850,元大台灣ESG永續,115,1,8464,億豐,0.13%,3796275,4935.1575,FALSE
00878,國泰永續高股息,115,1,1216,統一,2.29%,61026909,1397516.216,TRUE,73251209,食品業,77704.32,FALSE,0
00878,國泰永續高股息,115,1,1402,遠東新,1.36%,61026909,829965.9624,TRUE,03522600,石化業,567167.5,TRUE,177996.869
00878,國泰永續高股息,115,1,2881,富邦金,8.05%,61026909,4912666.175,FALSE
00878,國泰永續高股息,115,1,2882,國泰金,9.94%,61026909,6066074.755,FALSE
00878,國泰永續高股息,115,1,2885,元大金,3.37%,61026909,2056606.833,FALSE
00878,國泰永續高股息,115,1,2886,兆豐金,2.28%,61026909,1391413.525,FALSE
00878,國泰永續高股息,115,1,2891,中信金,9.94%,61026909,6066074.755,FALSE
00878,國泰永續高股息,115,1,5876,上海商銀,1.83%,61026909,1116792.435,FALSE
00878,國泰永續高股息,115,1,5871,中租-KY,1.80%,61026909,1098484.362,FALSE
00878,國泰永續高股息,115,1,2303,聯電,7.07%,61026909,4314602.466,TRUE,47217677,半導體業,1358834.17,FALSE,0
00878,國泰永續高股息,115,1,2379,瑞昱,2.44%,61026909,1489056.58,FALSE
00878,國泰永續高股息,115,1,2449,京元電子,3.21%,61026909,1958963.779,TRUE,22507241,半導體業,304252.15,FALSE,0
00878,國泰永續高股息,115,1,2454,聯發科,5.26%,61026909,3210015.413,FALSE
00878,國泰永續高股息,115,1,3034,聯詠,2.25%,61026909,1373105.453,FALSE
00878,國泰永續高股息,115,1,3711,日月光投控,4.49%,61026909,2740108.214,FALSE
00878,國泰永續高股息,115,1,2301,光寶科,2.44%,61026909,1489056.58,FALSE
00878,國泰永續高股息,115,1,2324,仁寶,1.22%,61026909,744528.2898,FALSE
00878,國泰永續高股息,115,1,2356,英業達,1.45%,61026909,884890.1805,FALSE
00878,國泰永續高股息,115,1,2357,華碩,4.02%,61026909,2453281.742,FALSE
00878,國泰永續高股息,115,1,2376,技嘉,1.47%,61026909,897095.5623,FALSE
00878,國泰永續高股息,115,1,2382,廣達,2.89%,61026909,1763677.67,TRUE,22822281,電子業,28882.28,FALSE,0
00878,國泰永續高股息,115,1,3231,緯創,2.09%,61026909,1275462.398,FALSE
00878,國泰永續高股息,115,1,2412,中華電,2.42%,61026909,1476851.198,FALSE
00878,國泰永續高股息,115,1,3045,台灣大,2.52%,61026909,1537878.107,FALSE
00878,國泰永續高股息,115,1,4904,遠傳,2.45%,61026909,1495159.271,FALSE
00878,國泰永續高股息,115,1,4958,臻鼎-KY,2.00%,61026909,1220538.18,FALSE
00878,國泰永續高股息,115,1,2474,可成,1.18%,61026909,720117.5262,TRUE,69905810,鋁製造業,9954.73,FALSE,0
00878,國泰永續高股息,115,1,5347,世界,2.16%,61026909,1318181.234,TRUE,84149358,半導體業,727051.97,FALSE,0
00878,國泰永續高股息,115,1,3293,鈊象,2.07%,61026909,1263257.016,FALSE
00891,中信關鍵半導體,115,1,1560,中砂,0.51%,6423052,32757.5652,FALSE
00891,中信關鍵半導體,115,1,2303,聯電,3.12%,6423052,200399.2224,TRUE,47217677,半導體業,1358834.17,FALSE,0
00891,中信關鍵半導體,115,1,2330,台積電,41.93%,6423052,2693185.704,TRUE,22099131,半導體業,12140434.02,FALSE,0
00891,中信關鍵半導體,115,1,2379,瑞昱,2.28%,6423052,146445.5856,FALSE
00891,中信關鍵半導體,115,1,2449,京元電子,1.42%,6423052,91207.3384,TRUE,22507241,半導體業,304252.15,FALSE,0
00891,中信關鍵半導體,115,1,2454,聯發科,9.04%,6423052,580643.9008,FALSE
00891,中信關鍵半導體,115,1,3034,聯詠,2.44%,6423052,156722.4688,FALSE
00891,中信關鍵半導體,115,1,3443,創意,2.02%,6423052,129745.6504,FALSE
00891,中信關鍵半導體,115,1,3661,世芯-KY,1.84%,6423052,118184.1568,FALSE
00891,中信關鍵半導體,115,1,3711,日月光投控,4.52%,6423052,290321.9504,FALSE
00891,中信關鍵半導體,115,1,5269,祥碩,0.51%,6423052,32757.5652,FALSE
00891,中信關鍵半導體,115,1,6239,力成,1.48%,6423052,95061.1696,TRUE,16082267,半導體業,304128.01,FALSE,0
00891,中信關鍵半導體,115,1,6257,矽格,0.75%,6423052,48172.89,TRUE,23218022,半導體業,39050.36,FALSE,0
00891,中信關鍵半導體,115,1,6415,矽力*-KY,1.05%,6423052,67442.046,FALSE
00891,中信關鍵半導體,115,1,6515,穎崴,2.02%,6423052,129745.6504,FALSE
00891,中信關鍵半導體,115,1,6526,達發,0.21%,6423052,13488.4092,FALSE
00891,中信關鍵半導體,115,1,6531,愛普*,0.51%,6423052,32757.5652,FALSE
00891,中信關鍵半導體,115,1,6789,采鈺,0.35%,6423052,22480.682,TRUE,80601119,電子業,34550.86,FALSE,0
00891,中信關鍵半導體,115,1,3653,健策,3.83%,6423052,246002.8916,FALSE
00891,中信關鍵半導體,115,1,3036,文曄,1.97%,6423052,126534.1244,FALSE
00891,中信關鍵半導體,115,1,3702,大聯大,1.60%,6423052,102768.832,FALSE
00891,中信關鍵半導體,115,1,3105,穩懋,1.35%,6423052,86711.202,TRUE,70752257,半導體業,110534.16,FALSE,0
00891,中信關鍵半導體,115,1,3264,欣銓,0.77%,6423052,49457.5004,TRUE,70751779,半導體業,24154.4,FALSE,0
00891,中信關鍵半導體,115,1,3529,力旺,2.00%,6423052,128461.04,FALSE
00891,中信關鍵半導體,115,1,5274,信驊,3.63%,6423052,233156.7876,FALSE
00891,中信關鍵半導體,115,1,5347,世界,1.36%,6423052,87353.5072,TRUE,84149358,半導體業,727051.97,FALSE,0
00891,中信關鍵半導體,115,1,5483,中美晶,0.68%,6423052,43676.7536,FALSE
00891,中信關鍵半導體,115,1,6223,旺矽,3.35%,6423052,215172.242,FALSE
00891,中信關鍵半導體,115,1,6488,環球晶,1.21%,6423052,77718.9292,TRUE,28113286,半導體業,145376.62,FALSE,0
00891,中信關鍵半導體,115,1,6510,精測,0.70%,6423052,44961.364,FALSE
00923,群益台ESG低碳50,115,1,1216,統一,0.44%,3618496,15921.3824,TRUE,73251209,食品業,77704.32,FALSE,0
00923,群益台ESG低碳50,115,1,1519,華城,0.26%,3618496,9408.0896,FALSE
00923,群益台ESG低碳50,115,1,2207,和泰車,0.31%,3618496,11217.3376,FALSE
00923,群益台ESG低碳50,115,1,2801,彰銀,0.23%,3618496,8322.5408,FALSE
00923,群益台ESG低碳50,115,1,2880,華南金,0.51%,3618496,18454.3296,FALSE
00923,群益台ESG低碳50,115,1,2881,富邦金,1.28%,3618496,46316.7488,FALSE
00923,群益台ESG低碳50,115,1,2882,國泰金,1.02%,3618496,36908.6592,FALSE
00923,群益台ESG低碳50,115,1,2884,玉山金,0.74%,3618496,26776.8704,FALSE
00923,群益台ESG低碳50,115,1,2885,元大金,0.83%,3618496,30033.5168,FALSE
00923,群益台ESG低碳50,115,1,2886,兆豐金,0.61%,3618496,22072.8256,FALSE
00923,群益台ESG低碳50,115,1,2887,台新新光金,0.79%,3618496,28586.1184,FALSE
00923,群益台ESG低碳50,115,1,2890,永豐金,0.64%,3618496,23158.3744,FALSE
00923,群益台ESG低碳50,115,1,2891,中信金,1.50%,3618496,54277.44,FALSE
00923,群益台ESG低碳50,115,1,2892,第一金,0.43%,3618496,15559.5328,FALSE
00923,群益台ESG低碳50,115,1,5880,合庫金,0.32%,3618496,11579.1872,FALSE
00923,群益台ESG低碳50,115,1,5871,中租-KY,0.25%,3618496,9046.24,FALSE
00923,群益台ESG低碳50,115,1,6446,藥華藥,0.22%,3618496,7960.6912,FALSE
00923,群益台ESG低碳50,115,1,2303,聯電,1.50%,3618496,54277.44,TRUE,47217677,半導體業,1358834.17,FALSE,0
00923,群益台ESG低碳50,115,1,2330,台積電,43.94%,3618496,1589967.142,TRUE,22099131,半導體業,12140434.02,FALSE,0
00923,群益台ESG低碳50,115,1,2344,華邦電,0.60%,3618496,21710.976,TRUE,22099218,半導體業,383761.31,FALSE,0
00923,群益台ESG低碳50,115,1,2379,瑞昱,0.51%,3618496,18454.3296,FALSE
00923,群益台ESG低碳50,115,1,2454,聯發科,5.15%,3618496,186352.544,FALSE
00923,群益台ESG低碳50,115,1,3034,聯詠,0.53%,3618496,19178.0288,FALSE
00923,群益台ESG低碳50,115,1,3443,創意,0.46%,3618496,16645.0816,FALSE
